frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
275,8.784e-05,0.00074848,0.00026432,0.00146784,0.000496,0.0112942,0.00025248
276,8.944e-05,0.0007536,0.00026352,0.00147136,0.00057008,0.011252,0.00025152
277,8.976e-05,0.0007192,0.00026304,0.001484,0.00055408,0.0112051,0.00025504
278,8.896e-05,0.00075632,0.00026304,0.0015016,0.00057648,0.0111581,0.00025552
279,9.12e-05,0.00075312,0.00026624,0.00149152,0.00056336,0.011119,0.00025344
280,8.72e-05,0.00071744,0.00025888,0.00148448,0.00051776,0.0110485,0.000256
281,8.928e-05,0.000728,0.00025824,0.00148752,0.000564,0.0109606,0.00025072
282,8.736e-05,0.00072576,0.00027072,0.00149152,0.0004864,0.0109053,0.00025424
283,8.912e-05,0.00072368,0.0002656,0.00149552,0.00055648,0.0108597,0.00025632
284,8.8e-05,0.00071808,0.00026416,0.0014872,0.00048864,0.0107443,0.00025328
285,8.864e-05,0.00075296,0.00026432,0.00148064,0.00057248,0.010681,0.00025904
286,8.624e-05,0.0007208,0.00025696,0.00147824,0.00049888,0.0104957,0.00025248
287,8.576e-05,0.0007464,0.00026384,0.00146976,0.00050624,0.010364,0.00024944
288,8.912e-05,0.00072752,0.0002648,0.00147664,0.00051424,0.0102022,0.0002576
289,8.928e-05,0.00075552,0.00025024,0.00147984,0.00057392,0.0100475,0.00025136
290,8.768e-05,0.000716,0.00025888,0.00147024,0.00050496,0.00983568,0.00025344
291,9.056e-05,0.0007152,0.0002624,0.00147648,0.00056896,0.009584,0.0002512
292,9.056e-05,0.00072784,0.00026784,0.00146512,0.00057184,0.0096248,0.00025456
293,8.672e-05,0.000748,0.000264,0.00146192,0.00051216,0.00983632,0.00025584
294,9.056e-05,0.00075088,0.00026272,0.00145776,0.00058352,0.0100792,0.000252
295,8.656e-05,0.00071664,0.00026544,0.00145136,0.00051472,0.0102762,0.00025744
296,8.704e-05,0.00071984,0.00026384,0.00144352,0.00052384,0.0103691,0.0002496
297,8.736e-05,0.00071584,0.00026368,0.00143904,0.0005208,0.010431,0.0002536
298,8.672e-05,0.00075008,0.0002584,0.00143664,0.00051472,0.010411,0.00025008
299,8.816e-05,0.0007192,0.00026656,0.00143952,0.00050544,0.0103458,0.00025776
300,8.56e-05,0.00071792,0.00026656,0.0014464,0.00050944,0.0101976,0.00025856
301,8.688e-05,0.00071552,0.000264,0.0014432,0.00050528,0.00990208,0.00025328
302,8.64e-05,0.0007224,0.00026224,0.00144896,0.00051456,0.00969616,0.00024992
303,8.88e-05,0.00071712,0.00026352,0.0014568,0.00057632,0.0107696,0.00025104
304,8.736e-05,0.00072016,0.00026096,0.00145984,0.00051232,0.0119578,0.00025376
305,8.64e-05,0.00071072,0.00025984,0.00148816,0.00051808,0.0132109,0.00025296
306,8.608e-05,0.00070992,0.0002648,0.00148096,0.00051696,0.0145738,0.00024976
307,8.56e-05,0.00071232,0.0002648,0.00146816,0.0005064,0.0161696,0.000256
308,8.752e-05,0.00070976,0.00026384,0.00147232,0.00051728,0.017313,0.00025184
